KIC,noise,noise_e,Pg,Pg_e,numax,numax_e,sig,sig_e,a1,a1_e,b1,b1_e,a2,a2_e,b2,b2_e,Ptot,Ptot_e,dnu,dnu_e,dnu02,dnu02_e,fm,fm_e,evoflag
7616655,44.868187,0.37821793,3566.3624,144.71128,44.481099,0.21071004,5.7912588,0.19277508,380.46637,9.0574091,12.436389,0.52804614,355.37261,8.3494974,40.968408,0.64771381,227.41522,4.2016642,4.9310269,0.010222054,0.6813932,0.013143695,49.334693,0.010719425,0
7617227,1.8159413,0.065280301,1205.5513,34.144629,74.617474,0.20706771,8.9263441,0.18135496,259.61466,4.1295641,20.883518,0.56940259,224.84922,3.716327,71.180941,0.81064562,164.20051,1.984158,7.2587094,0.0099719543,0.96378079,0.014046639,80.673793,0.0095832274,0
7617399,51.873872,0.50887659,1216.1351,35.101483,73.154162,0.25035605,9.5129615,0.22342445,262.16224,4.5833919,20.631166,0.6488271,232.67534,4.7014434,67.647435,1.0235187,170.24816,2.2802119,6.7826718,0.0080597508,0.88467001,0.012626072,75.543067,0.0085960545,0
7618122,10.061056,0.15035663,1939.0887,53.541576,72.179748,0.21163904,8.8732462,0.18076831,310.64567,5.4116555,18.572975,0.59048079,284.49326,4.6859545,63.158463,0.71863542,207.62827,2.407523,6.9816871,0.0056358798,0.93760534,0.009192273,70.842404,0.0067138101,0
7619034,7.2151119,0.08062903,2406.4563,86.936694,44.961683,0.21297465,6.7228546,0.17087446,318.68391,6.7043225,13.821865,0.48532365,275.7681,6.9944994,44.964747,0.75114343,201.30787,3.3924446,4.7890735,0.013392076,0.68467712,0.019298175,46.990662,0.012039404,1
7619745,9.8810722,0.82946303,196.18166,4.7473188,171.12334,0.31076111,15.348694,0.34596519,150.25754,1.7093155,44.980703,0.90422236,139.68067,1.9257114,162.42494,3.6180911,86.860531,1.0433625,13.089141,0.0079229767,1.6027864,0.013022543,174.02008,0.0077095251,0
7619946,36.737156,1.3552202,346.55749,8.7573973,167.41693,0.29925628,14.096108,0.32664408,175.7325,2.2001388,43.041295,0.99801109,164.63828,2.5268524,154.66436,4.0947041,110.63372,1.3624101,13.727583,0.0077857022,1.7923516,0.012613553,169.10207,0.006703025,0
7620272,25.960465,0.2209423,3292.2991,118.24469,41.486382,0.23874895,7.0313476,0.17662602,363.86213,8.2663055,12.523924,0.45211509,320.96001,8.5354525,40.493833,0.70941927,240.80948,4.2640831,4.4949682,0.01282082,0.6352594,0.022842362,43.973121,0.013091253,1
7620783,14.934678,0.18310012,439.01197,14.824095,72.263812,0.38766202,10.982825,0.3022157,202.35081,3.6430862,20.702306,0.6271758,178.71003,3.7296011,70.258003,1.0441618,109.90194,1.9893647,6.2332815,0.011789562,0.75076575,0.019419169,74.313978,0.011405347,2
7621561,10.300826,0.32521212,647.85487,15.66874,116.6745,0.26036361,12.948024,0.26060321,231.03693,3.1898653,30.604737,0.78069262,211.55766,2.8246985,104.34229,1.2284863,144.97778,1.501893,10.006434,0.0068509788,1.2717417,0.010761811,112.29656,0.0069213302,0
7621593,19.093036,0.48772498,326.26597,8.7114138,128.7852,0.29348863,13.096059,0.30375421,176.07035,2.4254277,33.065182,0.80668239,168.15303,2.024415,117.74917,1.790677,103.4663,1.2846647,10.494567,0.0071644796,1.3118799,0.01154941,128.42396,0.0066736905,0
7621979,25.750556,0.22209237,1046.4038,48.272633,45.180234,0.34830245,7.071852,0.28700362,284.53694,6.3069939,13.094083,0.476624,261.89529,5.9586391,43.478982,0.665136,136.11112,3.4841028,4.7308586,0.010685026,0.67463459,0.016635393,46.788883,0.01082494,1
7622273,5.490142,0.23503748,210.47853,6.5550298,121.88468,0.38896022,13.559878,0.44428377,198.3351,2.6350856,32.635387,0.76721798,178.77555,2.2912775,108.25735,1.2492973,84.549072,1.3296405,10.011419,0.0075574212,1.2511409,0.011890631,122.64407,0.0067662578,0
7622307,22.302863,0.45682065,138.05429,5.2413804,121.13896,0.50142762,13.786581,0.57177358,182.79386,2.433533,32.730787,0.80046101,158.40526,2.3986266,111.33451,1.8221474,69.034835,1.5745487,9.5211802,0.0083453614,1.1867984,0.014559873,116.28358,0.0076563659,0
7622649,69.847281,0.65736194,1257.4799,50.620197,60.180454,0.25400573,7.4064818,0.24538659,280.29921,5.3425925,16.304364,0.5419316,237.8959,4.8311597,58.60576,0.9227249,152.71388,2.781086,5.8894743,0.012958718,0.76845793,0.01984202,65.306603,0.013623581,0
7623046,6.2343008,0.097796919,492.56409,14.965814,73.128309,0.35892226,11.109183,0.28448904,209.22843,3.5960509,20.281774,0.62668692,189.33845,3.6354423,69.968394,0.9311726,117.08584,1.9207406,6.3908366,0.010509104,0.80485317,0.017694049,76.887363,0.010640201,2
7625723,66.939686,0.56844608,4470.0527,169.6761,46.874039,0.16159805,5.513959,0.14063364,358.99211,7.8214275,12.613848,0.47885112,318.66265,6.4682776,45.21838,0.66389035,248.46212,3.9203362,5.1978744,0.0067305444,0.74200107,0.010775469,46.983905,0.0068647466,0
7626457,10.699153,1.2150357,104.16869,3.5520668,175.64098,0.47445129,14.954531,0.63985716,164.58561,1.7918547,47.30408,0.98138135,149.8548,2.3187829,171.74818,4.3298547,62.456977,1.3797878,13.287893,0.0070556168,1.6256106,0.010718392,176.96185,0.0062168591,0
7629559,32.93849,0.46045511,731.64981,20.194717,94.506984,0.26121996,11.286133,0.28189067,233.3443,3.5083006,26.817176,0.71622407,204.592,3.5954389,88.82171,1.269747,143.83087,1.779731,8.3336461,0.010496309,1.013299,0.016149261,101.25485,0.011144375,0
7630302,19.418648,0.73367287,358.10903,9.3492534,144.84688,0.26739971,12.976146,0.31696366,177.45085,2.2038673,39.516745,0.85878927,166.30881,2.1599159,139.3282,2.3938782,107.8987,1.256852,12.005925,0.0079341672,1.5424095,0.011926915,147.4457,0.0072562078,0
7630743,25.946789,1.7208676,347.72717,9.6631342,172.90304,0.27263964,12.440952,0.3035085,175.78593,2.0225641,46.459701,0.9633342,170.345,2.7358769,177.02914,4.0934527,104.1056,1.2506,14.093904,0.0069699098,1.7888539,0.010725034,173.54434,0.0066270342,0
7659773,8.183893,0.054496793,61752.826,5021.354,9.5533928,0.11543383,1.6493367,0.094995525,682.36029,39.448318,2.8095837,0.29688317,813.82701,29.430518,8.5859993,0.18989363,504.33688,17.676876,1.5997755,0.023455206,0.28314708,0.015924926,9.3209604,0.010950981,0
7661515,101.91962,0.92940448,6234.9047,346.4377,32.597041,0.28878044,5.4826573,0.22284018,464.99116,15.536879,8.8345893,0.54029341,451.60857,13.871041,30.707163,0.61328388,292.48722,8.0953068,4.0067738,0.013912598,0.6743097,0.023076207,31.753684,0.014639592,0
7661609,9.5442975,0.073605909,9773.6979,480.20426,22.33499,0.22876431,4.4024186,0.17137152,515.94239,16.759722,6.3877474,0.35504623,492.90173,15.6661,20.228536,0.40100271,328.19381,8.2447277,2.6999952,0.011436031,0.38167374,0.022658637,24.076434,0.01182806,0
7661720,2.8429644,0.04199673,2308.0484,79.924847,45.830495,0.24710365,7.3146161,0.188206,346.64872,7.1711578,13.992992,0.48281651,297.94016,7.5958485,43.24933,0.70306725,205.648,3.5105939,4.6489145,0.0091632921,0.66232608,0.014628068,45.955856,0.0090701459,1
7662025,16.941141,0.13828552,8413.3859,384.81603,29.744948,0.19720513,4.6807772,0.14820866,455.4241,13.99729,8.8515709,0.45228788,483.54352,12.531726,28.37533,0.47466135,314.01942,6.8273566,4.1462339,0.017315844,0.70047478,0.010980991,31.984013,0.01515655,1
7663228,20.922412,0.18638303,8234.4846,392.08299,31.813385,0.19565712,4.6457461,0.17523922,508.41695,13.319278,8.8312469,0.35884371,451.26882,11.214539,30.674514,0.50020458,309.44988,6.6369375,4.0205147,0.013101394,0.64531646,0.018804717,31.558329,0.011505641,1
7663241,7.9982892,0.066238564,11571.861,581.52817,23.290697,0.19498746,4.0467265,0.14152848,559.91628,17.416385,6.8540163,0.35501649,525.92104,16.064534,21.352798,0.40929461,342.38618,8.2102015,3.1509425,0.018035691,0.50205552,0.023563802,24.13646,0.015710247,1
7667124,21.271926,0.16643861,13131.009,614.38758,25.448629,0.16010028,3.8321244,0.1224034,557.38395,15.210024,7.2245824,0.32302008,473.81786,13.463833,24.07331,0.4412772,354.94462,7.4186105,3.178158,0.0067663132,0.4619933,0.01091011,25.252824,0.0075570541,0
7667657,14.039348,0.12860804,1737.7049,66.585061,44.539812,0.27509368,7.0504102,0.20695381,302.00527,6.6798016,12.432486,0.48191346,278.01711,6.4476657,42.700419,0.66622017,175.17438,3.4313808,4.465083,0.010138353,0.64212926,0.016428393,43.877272,0.011618073,1
7667757,44.09371,0.37344058,2253.4974,76.671579,52.698213,0.2100505,6.599028,0.1800649,318.16123,6.1488344,14.813554,0.47684609,281.34842,5.6370479,49.554021,0.70156513,193.00051,2.9689118,5.4950115,0.0063347477,0.75192157,0.009434708,55.372597,0.006736303,0
7667900,26.960455,0.18068796,139442.5,10378.554,8.9693878,0.084254975,1.4352996,0.061838983,848.14106,47.53775,2.2020408,0.2005134,875.06826,29.541336,8.2717172,0.17969348,707.33443,22.039381,1.4563015,0.0064703008,0.22857929,0.01048176,9.732469,0.0069340842,0
7668520,8.9524656,0.16706203,29249.638,3903.5723,17.832444,0.26322505,2.5564542,0.22447962,609.47992,46.440559,5.372888,0.70362054,535.97365,28.088074,16.29304,0.49573715,430.81195,22.738243,2.3051212,0.015057397,0.37278524,0.02331566,18.12013,0.015354768,0
7668536,9.4243701,0.070441726,28111.241,1818.6355,15.156774,0.21410363,3.2621761,0.16788963,773.54076,30.764487,4.2960883,0.2913819,774.71095,25.612908,13.728417,0.28114731,478.87378,15.38281,2.1625408,0.010626867,0.34983705,0.019324102,14.05111,0.014541143,3
7668782,12.201993,0.082880096,55975.951,3207.3533,14.048364,0.09504934,2.0636636,0.076026238,636.31933,27.406568,3.9469926,0.29401614,667.95226,21.848722,12.53197,0.25575515,537.63518,12.929913,2.0349207,0.0052089688,0.31303855,0.0086334127,13.91967,0.0062010253,0
7668783,55.337449,0.31984851,365942.39,47094.709,4.659737,0.12295194,1.0242597,0.12619717,1541.0597,119.59691,1.6607019,0.24601427,1616.904,94.136852,4.2500293,0.13280273,963.04218,51.469625,1.100125,0.023035216,0.17333408,0.015946269,4.9396272,0.0083681335,3
7669105,19.109506,0.15506545,11086.819,491.60318,27.734878,0.16843233,4.3898329,0.12556343,482.36242,15.247131,9.417145,0.44736511,475.80088,15.183176,26.888927,0.53775501,349.10958,7.1664682,4.3289821,0.033873173,0.75993692,0.020299199,28.835431,0.027168049,1
7670419,8.3990378,0.07821274,4208.5344,204.08706,30.701464,0.36152523,6.8433385,0.27262832,512.48009,13.272802,8.6663263,0.39521675,456.63522,12.889745,28.607925,0.50859578,268.51798,7.2066706,3.7223006,0.021549858,0.60278999,0.039936686,32.940977,0.018314708,1
7670489,11.441754,0.10161852,4604.1392,182.55863,35.286663,0.2075791,5.6392738,0.16399065,434.50708,9.7440852,10.109167,0.37646578,358.08644,9.6556375,33.769131,0.58930976,255.00341,4.819228,4.0745603,0.0066092256,0.575101,0.010546681,36.487572,0.0070775809,0
7671055,21.890723,0.14667939,244392.53,22447.005,7.2972314,0.068206278,0.98701817,0.054230774,976.81108,61.424111,1.7560273,0.15385314,1040.1587,32.921248,6.7527685,0.13871688,775.91378,28.748134,1.3157286,0.021183258,0.18911176,0.015884808,7.3582887,0.012167268,3
7671562,11.909855,0.10266052,7398.3933,313.79072,30.422651,0.23017018,5.5501219,0.17216978,499.90644,13.705432,8.9598491,0.39613734,470.25325,13.064524,28.769074,0.50808073,320.67176,6.7265662,4.2636753,0.023809229,0.73225639,0.0078096294,33.651909,0.040299704,1
7672292,19.339758,0.20702508,3061.4725,101.13083,53.30691,0.21591089,7.1469625,0.18878056,360.86411,7.3763262,14.508466,0.54366146,323.35935,7.1099052,49.175216,0.72076127,234.11219,3.4478955,5.6217623,0.0074965131,0.76275891,0.010860911,56.72201,0.0080846156,0
7672405,12.717571,0.084451738,24663.353,1480.1597,14.217443,0.12108534,2.3672957,0.096688694,546.30236,21.478516,3.8583635,0.25119989,541.29801,16.189828,13.215174,0.25282779,382.18842,10.087064,1.9236282,0.0071422576,0.27602796,0.010476027,14.825714,0.0068080029,3
7672969,4.7165626,0.049703342,10420.161,409.41083,30.088261,0.17611322,5.0041576,0.1375192,503.03991,13.209608,8.5030985,0.35700971,456.54685,12.059611,28.456926,0.48115358,361.38213,6.4103275,3.869159,0.011209705,0.57539227,0.017567901,29.996568,0.010537363,1
7673019,10.937285,0.082158006,15135.085,852.25937,20.045973,0.15691501,3.0794461,0.12321399,544.51562,18.256605,6.2321934,0.31567824,538.53727,15.510567,18.971851,0.34532966,341.51108,8.9375182,2.8859078,0.016505266,0.46460842,0.027862392,22.138915,0.018152669,3
7673779,60.179301,0.38734544,45840.823,2928.0298,13.002637,0.10994054,2.1576762,0.087475199,652.59759,27.890695,4.1648485,0.26702683,669.14812,23.1648,12.541127,0.2731637,497.40614,13.814606,2.0123603,0.0076019995,0.31043372,0.012750577,13.652125,0.0088084815,0
7674224,10.665636,0.43614928,520.97488,12.809756,131.10025,0.2434082,12.183042,0.25504143,206.38038,2.6580485,33.648366,0.78023707,193.84859,2.1419715,121.28447,1.469518,126.10779,1.322395,10.720819,0.0063379028,1.3157824,0.0095950866,131.53027,0.0061798608,0
7676643,72.942447,0.56368806,2449.7224,108.44897,40.523976,0.25962369,5.8890716,0.21637643,341.73816,8.2331352,11.271154,0.46262815,311.83199,7.6301923,38.371337,0.64080372,190.05402,4.2743891,4.1760707,0.0072153131,0.52685262,0.012293927,41.779824,0.0075585934,0
7677194,5.3558948,0.070236532,1602.1243,53.421557,53.451179,0.27243765,8.2924907,0.209731,317.33595,6.1597318,14.39737,0.49786377,273.84729,5.8874785,48.956803,0.69261022,182.43229,2.9331832,5.3090994,0.009756534,0.67058892,0.014475361,58.446878,0.009969712,0
7677317,6.973227,0.060265807,9412.4462,449.22392,25.183121,0.19425419,4.3695236,0.14308066,490.16996,16.079184,6.6435762,0.44523501,486.93419,15.076332,22.874189,0.44751914,320.8939,7.279282,3.5525344,0.030455474,0.54678809,0.049149518,24.436883,0.017564748,1
7678547,8.5375324,0.080494466,7970.7569,295.23007,32.857968,0.21933918,5.9952758,0.1634434,504.42898,13.188702,8.9829807,0.40684344,455.83285,12.758178,29.996716,0.53304279,345.9703,6.1661209,3.9719344,0.013806042,0.59183526,0.024374505,34.695322,0.012327415,1
7679756,31.035021,1.2519404,146.67903,4.381733,194.17371,0.4277386,16.068276,0.50537182,137.12268,1.640103,51.443396,1.1136957,124.06212,2.6269382,182.72261,5.5153526,76.835191,1.174329,14.905669,0.0088277193,1.9063793,0.014304211,198.92165,0.0079449517,0
7679799,18.740345,0.15316458,8838.5568,406.43165,28.978814,0.17955842,4.3550384,0.14324372,440.14367,14.539431,8.8578436,0.51361814,472.60405,13.504649,27.94921,0.51199335,310.44563,6.6763489,4.1873139,0.022484237,0.67623098,0.019291552,31.827992,0.021506085,1
7680159,3.3880982,0.035883533,5424.6367,228.38033,31.324146,0.18369343,4.8064426,0.14292331,391.32913,10.388703,9.3938072,0.39521014,370.56652,9.5287612,29.689461,0.48801586,255.52669,4.9749641,3.7127413,0.010097421,0.56155293,0.015807217,32.690547,0.010388634,1
7685039,17.83079,0.15159686,3401.1529,144.32742,35.414667,0.22396568,5.7205035,0.16649544,357.01492,8.5242354,10.129532,0.40763585,328.91729,8.2001029,35.52033,0.59589841,220.74038,4.5983381,4.3163775,0.0095991817,0.67767653,0.015090611,37.986295,0.010415696,1
7685316,19.004388,0.15913508,4210.3824,160.84995,37.467507,0.21117988,6.047666,0.16607467,377.50802,9.2916681,11.580098,0.46832418,349.17428,9.6431518,36.645481,0.66038099,252.54382,4.7661824,4.2917966,0.010407213,0.66497428,0.017694853,37.74331,0.0095670686,1
7685724,16.517663,0.14203877,4170.5245,172.00686,35.175175,0.22251683,5.756225,0.16058179,374.74023,9.4276253,10.41936,0.43029243,360.43702,9.2930856,34.852387,0.59120475,245.20642,5.0353673,4.3006038,0.016951004,0.68915363,0.029149219,37.613031,0.016178929,1
7687231,7.272895,0.04722787,1995633.4,223697.65,3.5182847,0.046299052,0.4942907,0.037485245,1702.9281,138.70782,0.9662133,0.1396021,1837.5262,79.990983,3.1774966,0.083905379,1566.884,70.203637,0.72595995,0.014314014,0.12417727,0.0092877838,3.3534836,0.0073482806,0
7687390,3.2945959,0.0998515,1163.5702,29.156144,84.405759,0.23565686,10.53482,0.19184105,268.0913,4.2755105,22.093293,0.64221674,237.90457,3.8243216,74.644304,0.83335458,175.25736,1.9029228,7.6961901,0.0065780595,1.0114579,0.0095160257,85.990663,0.0066580761,0
7690692,11.969539,0.57537606,41.290996,1.5856126,182.35204,0.61613454,17.530652,0.73136248,105.76198,1.2879124,47.470784,1.0700917,96.877379,1.589606,165.35771,5.181181,42.574996,1.049277,13.415077,0.0074947459,1.598472,0.012632466,178.82394,0.0065648466,0
7691148,14.494344,0.12551204,8779.2792,363.97982,30.864759,0.19008846,5.1025783,0.14001027,485.73481,12.847335,9.7168606,0.40956868,440.59514,13.23925,29.836497,0.57238627,334.9527,6.5237891,4.0439281,0.01559501,0.66272616,0.032795368,31.237955,0.013237538,1
7691871,58.956089,0.57496155,2566.8596,83.575552,59.566756,0.24883397,8.5573918,0.23004046,348.03446,7.202099,16.035923,0.62804441,302.72173,7.3614407,54.830456,0.91442479,234.56926,3.4842349,5.9160079,0.0080383117,0.77181601,0.01202845,59.764371,0.0088278141,0
7691952,22.682479,0.26346585,668.43384,19.420168,81.974838,0.23357096,9.4104434,0.22474732,206.49372,3.2492247,22.417029,0.64381714,185.47929,3.0637519,77.507277,1.0114076,125.53417,1.6201225,7.7414324,0.0090473047,0.98807559,0.013854327,86.206977,0.0097091506,0
7693359,55.368878,0.39244469,3476.8772,210.78749,27.032675,0.21283345,3.8018696,0.17452381,312.34706,9.9374711,7.528473,0.40760106,341.29909,7.9196257,26.710076,0.42907043,181.84348,5.3444213,3.2907057,0.017713131,0.52075682,0.028394522,28.376158,0.017331194,1
7693833,11.892546,0.095992284,3539.6861,134.0646,32.660571,0.16253903,5.1819039,0.13157381,230.17192,6.6741592,9.2740838,0.43628696,262.14731,5.7284088,33.844203,0.5051894,214.34271,3.6338284,4.0535596,0.0074105418,0.63660546,0.010130811,31.972572,0.006477427,1
7693845,3.3162899,1.9513597,111.89426,2.9719182,258.65836,0.50884175,21.678008,0.69132413,122.73258,1.4137161,63.326368,1.368311,116.09993,3.4319071,224.2989,6.3989391,77.959751,1.6641556,17.792239,0.0088189422,2.1383443,0.013488589,256.30157,0.0096559332,0
7696229,56.712961,0.57979181,559.55667,19.847566,78.887793,0.2914748,9.6141713,0.28960301,200.20284,3.7101816,22.144166,0.7305687,178.35523,3.7080009,73.05978,1.2907657,116.07809,1.9649981,6.9871994,0.0098389666,0.86535794,0.015084549,77.559382,0.010343884,0
7697146,5.3913067,0.075504724,849.73002,25.834505,62.202052,0.28661994,9.5300834,0.2162045,231.73838,4.2708649,17.823181,0.57473848,201.77011,4.4752353,60.306038,0.9075105,142.43829,2.1440345,5.8130207,0.0098018014,0.83096094,0.017561965,63.705826,0.0095796603,2
7697217,52.493094,0.42903787,6027.799,250.64221,35.999449,0.21719463,5.781211,0.16571195,423.49795,11.786149,10.97489,0.51657622,399.45589,11.971461,34.129492,0.65952809,295.41973,5.7558625,4.1902807,0.013045877,0.66274029,0.017939965,37.144726,0.010786825,1
7697607,26.06292,0.24434373,742.17296,49.520897,48.644946,0.26387293,4.459566,0.2439653,208.73946,4.9086428,11.986649,0.45689551,228.4274,2.9932747,52.476431,0.56466708,90.957803,2.783071,4.8477533,0.011015756,0.58974049,0.013893834,53.08427,0.012114998,1
7698511,8.587825,0.12922502,473.1125,17.392145,73.485745,0.38525964,10.544595,0.3286564,241.12153,4.1077733,20.624803,0.6313666,206.44312,4.0994824,69.603031,0.95691502,111.78094,2.1158194,6.7979884,0.0073074796,0.88217215,0.011708017,75.697993,0.0073887186,0
7698688,10.128206,0.153377,755.622,20.736014,83.140554,0.22792003,9.7007999,0.20695912,220.43921,3.4083443,23.351955,0.62736654,190.81734,3.1706523,77.878061,0.94877274,135.51918,1.6134545,7.6768072,0.0074522504,0.99958599,0.011680403,85.695417,0.0074566654,0
7698929,7.8430086,0.082722223,671.49567,27.968918,52.498026,0.34060185,8.038344,0.26170363,250.65886,4.5740585,15.336257,0.4790343,211.61931,4.7209138,51.832091,0.78813407,116.26724,2.6266192,4.993427,0.014534393,0.63112157,0.023339135,54.494873,0.012928592,1
7701048,8.3237879,0.080089801,2180.9706,80.318655,42.333992,0.23829534,6.5787591,0.18397671,323.64127,6.8920248,12.339307,0.44186947,272.01741,6.9712012,40.177534,0.66846664,189.57442,3.403149,4.1916252,0.0080029049,0.52764514,0.012113444,41.690652,0.0077156247,0
7728958,35.561228,0.49733666,1090.5334,30.95813,96.321328,0.20980593,9.0843002,0.1966361,247.80427,3.7913916,25.232402,0.68704921,231.98981,3.0448543,88.280023,1.0930081,157.54367,1.8228071,8.9771266,0.0064848115,1.2359403,0.010097014,91.820018,0.0058640186,0
7729057,18.557695,0.11140732,913971.82,92357.611,3.9985154,0.077204587,0.88514252,0.069324647,1410.773,118.88151,1.0842258,0.15293056,1691.7302,68.220569,3.6307496,0.090766482,1419.3979,56.916368,0.82313539,0.0069710001,0.13193754,0.0093089129,4.5719134,0.0066410355,0
7730215,54.212665,0.7974301,614.38646,17.985278,110.97893,0.27077848,10.586394,0.29097723,208.77948,3.0689401,28.711244,0.73098598,198.56726,2.7250865,104.55297,1.6210264,127.64526,1.7279775,9.7470751,0.0069554567,1.2444011,0.010939106,109.61082,0.0068035046,0
7732065,30.750481,0.19791681,61453.538,3627.3382,12.557232,0.10725996,2.1691865,0.08100108,743.93995,31.59,3.5733007,0.26512858,714.71798,26.820838,11.547793,0.26993837,577.5387,14.829794,1.8136694,0.0057782185,0.25010299,0.010556441,12.427653,0.0057047487,0
7732255,3.9751846,0.067868984,1502.8147,47.61165,61.84796,0.22631256,7.8968601,0.18891982,281.57897,5.2159509,16.247858,0.54106487,259.28773,4.4991282,56.57397,0.66778025,172.42351,2.4156177,6.0335572,0.0076605454,0.79530782,0.011978391,60.863693,0.0079512679,0
7732335,9.8466575,0.16095774,470.64576,15.496616,81.518652,0.38986207,11.41804,0.33342924,252.63167,3.9917387,22.161193,0.62927191,217.19913,3.8277456,75.313205,0.94559106,116.02283,2.0223208,7.614655,0.0079537783,0.99426336,0.012870352,84.820252,0.0077093259,0
7732836,10.529749,0.096106352,4914.0702,195.41506,35.691057,0.19505446,5.2365905,0.14675245,382.93661,9.7244982,10.779659,0.47084111,361.92015,9.7009827,34.499698,0.59899182,253.87001,4.8190054,4.3291259,0.011650403,0.6626502,0.015726665,37.8771,0.010529919,1
7733106,40.261481,1.4301209,160.2592,5.7045786,170.98964,0.45932323,14.084884,0.61398249,165.23313,2.005474,45.65101,0.97837219,152.39355,2.7680033,163.56285,4.4253689,75.176181,1.5383013,13.050769,0.0088952375,1.5989929,0.013748629,173.40724,0.0085365346,0
7733619,55.657183,1.1190668,536.22854,15.041529,131.4697,0.27977856,11.930166,0.31403642,206.92593,2.7674241,35.836257,0.84197748,188.46886,2.9299456,125.10254,2.4277551,126.59554,1.6252737,11.398416,0.0050784267,1.513074,0.008523599,128.47453,0.0056518016,0
7734065,13.415597,0.10683664,8637.8367,411.57227,27.227403,0.17160686,4.0963717,0.12841458,449.63694,13.773591,8.7593067,0.42663923,453.55994,12.898881,26.604939,0.48146475,297.64759,6.6463339,3.7656073,0.00944548,0.65672821,0.016467252,29.169245,0.0087186696,1
7739067,50.376285,0.51981451,2131.151,68.957022,66.540739,0.22766853,8.0755704,0.21536755,318.17242,6.2792561,18.690657,0.67232825,285.46709,6.1136522,60.80869,0.92182163,207.63069,2.947684,6.5188101,0.0089131686,0.85238225,0.013333143,66.312403,0.0091326131,0
7741179,8.8539208,0.080372464,5721.2551,312.5028,28.367495,0.24453066,4.8501404,0.19310967,471.23826,13.700347,8.2245657,0.41014619,469.84404,12.3647,27.104092,0.45512159,263.53324,7.2273555,4.0248531,0.040705421,0.63980196,0.055181735,30.678492,0.031118495,1
7741472,4.6323808,1.0969573,141.11361,3.2135542,207.21896,0.32607657,17.109286,0.34648824,143.78918,1.4928818,55.697969,1.037957,123.80717,2.0701392,193.89363,5.9761557,77.780628,0.86578229,16.210833,0.0088006446,2.1649362,0.01503153,200.28301,0.0075591675,0
7743176,8.2666453,0.076993859,6352.4301,301.39114,29.982264,0.18952607,4.5651887,0.14691012,406.69736,12.245466,9.064028,0.48015854,407.10434,11.602715,28.407252,0.51688985,269.45856,5.90911,3.7686942,0.0089978221,0.59897713,0.01484085,29.508719,0.0085217395,1
7743539,2.534129,0.037741362,2711.0667,104.55079,41.549674,0.23372745,6.4470673,0.17840079,352.75709,7.6432307,11.927344,0.45424318,309.06933,7.6215176,40.679952,0.65510442,209.23204,3.9272877,4.5528695,0.012839126,0.63289905,0.020348217,45.049468,0.011598462,1
7744204,7.1172694,0.084449945,1030.986,37.869102,53.33954,0.33781767,8.7081372,0.25010447,282.81691,5.6278435,15.28864,0.51702557,250.3347,5.7379783,51.705808,0.7911238,149.96259,2.9690299,5.214835,0.015259231,0.71005349,0.021820183,56.970225,0.011948141,2
7746983,68.839307,1.8890405,170.84094,6.5690494,191.15864,0.55147491,15.585227,0.61572345,177.25332,2.4175473,49.675695,1.3053961,159.74978,3.0278061,166.71592,5.6111455,81.650637,1.6809388,14.733523,0.0076862528,1.8687191,0.012844526,195.86684,0.0079904687,0
7747495,57.617586,0.75694811,623.05583,18.336459,102.34924,0.27889727,10.968717,0.29641663,220.54496,3.265979,27.239489,0.74486609,199.11324,3.1654286,96.025385,1.5462365,130.84433,1.8131744,9.3977464,0.0073396083,1.2525633,0.01294306,96.105516,0.0073345201,0
7747886,24.423498,0.20327141,3507.5522,141.29318,40.643246,0.19327032,5.0824322,0.15471515,356.80485,8.0107626,11.549991,0.45816468,324.67226,7.4853292,38.657257,0.59732797,211.29159,3.9572486,4.4886472,0.0093909184,0.6075011,0.013504789,44.593642,0.0099493914,1
7748979,41.930982,0.35707051,5065.6588,222.78339,36.079622,0.26478669,6.025051,0.20163681,441.08472,12.062724,9.4706018,0.47742301,417.68545,11.046246,33.540978,0.58628207,276.44961,6.0481785,4.2874764,0.011692596,0.72344478,0.019912482,37.533264,0.0095248243,1
7749249,24.589481,0.2689816,952.5627,28.411603,71.836941,0.29390699,9.8746588,0.25576237,279.16065,4.8942551,17.617315,0.56410435,251.56014,4.1274182,63.299837,0.7606815,153.5073,2.2236552,6.6593029,0.0075853335,0.86489224,0.01075141,74.220366,0.0080640412,0
7750700,45.104455,0.31897051,12132.029,620.7761,22.373624,0.15389029,3.3449604,0.12293831,486.62535,14.618353,6.5828853,0.3157423,452.30795,12.550944,21.718919,0.39379666,318.70934,7.4269178,2.9092193,0.006981745,0.42319884,0.011501592,23.018357,0.0075471492,0
7750902,24.131001,0.18237594,2727.0643,128.15521,32.857599,0.26413556,5.5131827,0.1821998,326.29407,8.6078775,9.620763,0.4254322,317.49054,8.4699447,32.389897,0.57249099,194.0322,4.8983149,3.6342638,0.017438434,0.53034369,0.027314443,34.974485,0.0157505,1
7757271,70.36662,0.4141822,1777982.0,204174.33,3.5705391,0.05660458,0.60949555,0.047055346,1812.8679,157.20847,1.0016571,0.14736831,2094.8437,88.224642,3.2377688,0.083233455,1642.0335,74.67738,0.67963605,0.0056019316,0.097339989,0.013790542,3.7052063,0.0041439731,0
